Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_35308,USER_4763,22.05,ATM Withdrawal,2023-04-05 07:14:00,38411.8,Laptop,Sydney,Restaurants,0,1,1,265.51,2,Amex,49,1630.09,PIN,0.4753,0,0
TXN_47763,USER_4936,78.42,ATM Withdrawal,2023-05-01 03:25:00,41967.71,Tablet,Mumbai,Electronics,0,0,1,118.05,1,Visa,33,1510.3,OTP,0.4765,0,0
TXN_32907,USER_4894,209.57,POS,2023-05-27 10:32:00,54638.52,Mobile,Mumbai,Electronics,0,0,10,112.94,2,Visa,125,3792.33,PIN,0.3552,0,0
TXN_45609,USER_8028,3.35,Online,2023-03-12 01:52:00,57954.21,Mobile,London,Groceries,0,0,10,231.19,0,Discover,172,2829.38,PIN,0.7333,0,0
TXN_5253,USER_2910,166.55,Bank Transfer,2023-09-16 07:56:00,70354.99,Laptop,Sydney,Electronics,0,0,14,420.63,1,Visa,168,2828.46,Password,0.5732,0,0
TXN_19104,USER_4721,22.3,Bank Transfer,2023-07-12 02:59:00,84467.89,Laptop,Tokyo,Groceries,0,0,11,379.49,4,Amex,160,192.54,Biometric,0.2183,0,1
TXN_32805,USER_5702,70.87,POS,2023-05-20 14:42:00,87788.01,Tablet,Tokyo,Groceries,0,0,6,118.73,3,Mastercard,146,322.1,PIN,0.495,1,0
TXN_40516,USER_1118,67.09,POS,2023-03-29 14:38:00,31572.85,Tablet,London,Restaurants,0,0,8,485.14,2,Discover,65,502.09,Biometric,0.04,0,0
TXN_3882,USER_2879,51.5,Online,2023-03-11 14:10:00,97803.81,Tablet,Tokyo,Clothing,1,0,4,436.17,4,Mastercard,53,3052.96,OTP,0.1324,1,1
TXN_22988,USER_8439,4.62,POS,2023-04-13 16:27:00,61780.47,Tablet,New York,Electronics,1,0,10,102.65,1,Discover,173,3793.33,PIN,0.7854,1,0
TXN_31224,USER_9091,102.05,POS,2023-04-19 11:20:00,73855.29,Laptop,Tokyo,Groceries,0,0,14,201.55,3,Mastercard,154,655.69,Biometric,0.0698,1,0
TXN_3418,USER_7136,49.06,Bank Transfer,2023-10-23 12:33:00,8635.76,Laptop,Sydney,Travel,0,0,6,263.54,0,Discover,221,871.41,Password,0.8524,0,1
TXN_38929,USER_1647,99.71,Bank Transfer,2023-03-07 02:06:00,61175.31,Mobile,New York,Groceries,0,0,7,474.83,4,Discover,238,1997.72,PIN,0.5486,0,1
TXN_23541,USER_3544,86.02,Bank Transfer,2023-02-04 15:58:00,28929.61,Tablet,Mumbai,Electronics,0,0,12,320.75,4,Amex,25,2606.44,OTP,0.9042,0,1
TXN_26354,USER_8559,111.53,Online,2023-01-16 15:29:00,99804.93,Mobile,Sydney,Groceries,0,0,14,334.67,1,Discover,115,1309.47,OTP,0.4594,0,0
TXN_19771,USER_5796,4.1,Bank Transfer,2023-04-20 02:54:00,28477.48,Laptop,Tokyo,Groceries,0,0,14,71.71,2,Amex,217,1096.81,OTP,0.0085,1,0
TXN_10189,USER_9914,6.9,POS,2023-07-10 10:25:00,83440.79,Tablet,London,Restaurants,0,0,2,490.28,3,Mastercard,198,263.33,OTP,0.3198,0,0
TXN_44562,USER_1735,79.3,Online,2023-09-17 05:57:00,76939.37,Laptop,Mumbai,Clothing,0,0,9,99.99,1,Discover,128,2356.68,Biometric,0.1092,0,0
TXN_44560,USER_8229,28.97,POS,2023-11-06 18:17:00,77123.82,Mobile,New York,Electronics,0,0,7,438.43,0,Amex,19,2479.63,Biometric,0.0367,0,0
TXN_44944,USER_5548,16.69,Bank Transfer,2023-05-18 18:21:00,68800.6,Mobile,Tokyo,Groceries,0,0,4,28.95,1,Discover,201,1438.75,Password,0.3238,0,0
TXN_5195,USER_7256,114.54,Online,2023-06-09 03:27:00,83219.49,Laptop,Mumbai,Restaurants,0,0,6,195.31,4,Visa,127,1935.45,Password,0.4658,0,1
TXN_37255,USER_7797,2.97,Online,2023-04-13 05:41:00,64657.82,Tablet,London,Travel,0,0,8,333.45,3,Mastercard,62,2265.99,Biometric,0.274,1,0
TXN_31610,USER_2055,95.0,Bank Transfer,2023-11-19 08:58:00,25653.06,Tablet,New York,Restaurants,0,0,3,271.9,1,Mastercard,102,1100.78,Password,0.6752,0,0
TXN_2191,USER_5283,5.09,ATM Withdrawal,2023-01-01 10:47:00,52182.74,Tablet,Sydney,Travel,0,1,1,99.72,3,Visa,176,1441.7,Password,0.4158,0,0
TXN_31039,USER_7924,60.6,Online,2023-10-28 16:58:00,67987.46,Laptop,Mumbai,Electronics,0,0,14,76.83,0,Amex,44,792.02,PIN,0.8497,0,0
TXN_46776,USER_3666,76.34,ATM Withdrawal,2023-08-14 23:55:00,57836.59,Laptop,London,Restaurants,0,0,8,33.65,1,Amex,188,3199.91,Biometric,0.1858,0,0
TXN_7785,USER_4003,64.33,Bank Transfer,2023-02-19 02:58:00,50511.56,Mobile,Sydney,Restaurants,0,0,8,424.31,0,Mastercard,7,2922.44,Biometric,0.6558,1,0
TXN_46172,USER_9758,24.81,Online,2023-11-06 02:47:00,60261.32,Laptop,Sydney,Clothing,0,0,4,287.52,2,Visa,87,1436.02,PIN,0.2314,0,0
TXN_42978,USER_1317,30.43,Online,2023-01-22 03:43:00,12487.58,Tablet,London,Electronics,0,0,4,434.75,0,Visa,193,2584.55,Biometric,0.5357,1,0
TXN_48126,USER_6207,398.75,Online,2023-11-28 16:02:00,67187.43,Laptop,New York,Groceries,0,1,5,267.34,2,Amex,117,39.78,PIN,0.1103,0,0
TXN_3154,USER_5570,263.7,Bank Transfer,2023-04-01 09:00:00,21956.21,Laptop,Sydney,Restaurants,0,1,10,350.75,3,Amex,133,2914.12,PIN,0.7545,0,0
TXN_22795,USER_7299,22.52,POS,2023-05-16 16:03:00,96313.87,Laptop,London,Travel,0,0,10,72.85,0,Amex,205,4987.17,PIN,0.8368,0,0
TXN_29895,USER_9544,60.99,Online,2023-06-17 21:31:00,45413.17,Laptop,Tokyo,Electronics,0,1,4,282.35,0,Visa,134,4413.02,OTP,0.5345,0,0
TXN_16912,USER_6305,41.95,Online,2023-04-15 21:43:00,17177.51,Laptop,London,Travel,0,0,12,107.24,1,Amex,40,1411.08,Biometric,0.7645,0,0
TXN_41042,USER_1458,50.7,ATM Withdrawal,2023-09-29 03:58:00,89077.98,Mobile,Sydney,Travel,0,0,4,280.95,3,Mastercard,78,1153.83,PIN,0.8964,0,1
TXN_42715,USER_2731,82.34,POS,2023-08-18 09:16:00,52569.45,Mobile,New York,Electronics,0,0,10,134.86,2,Mastercard,68,3896.08,PIN,0.1307,0,0
TXN_7441,USER_8764,16.61,POS,2023-04-07 10:09:00,8458.3,Tablet,London,Groceries,1,0,6,368.98,2,Amex,96,397.58,PIN,0.5313,0,0
TXN_12848,USER_9707,114.08,ATM Withdrawal,2023-11-27 10:53:00,74851.05,Mobile,Tokyo,Clothing,0,0,1,225.17,0,Amex,91,4776.82,PIN,0.2977,0,0
TXN_12619,USER_1149,51.65,Online,2023-10-03 07:56:00,16058.01,Mobile,Sydney,Restaurants,0,0,14,41.79,0,Amex,42,1158.25,PIN,0.8941,1,1
TXN_19746,USER_5212,240.92,Online,2023-12-03 14:09:00,30709.59,Tablet,Sydney,Restaurants,0,0,4,23.72,0,Mastercard,48,787.62,Biometric,0.5525,1,0
TXN_1422,USER_9712,218.39,Bank Transfer,2023-08-30 02:47:00,12243.91,Mobile,London,Travel,0,0,5,142.56,3,Mastercard,48,2976.24,Biometric,0.2865,0,0
TXN_26894,USER_2019,48.26,ATM Withdrawal,2023-11-10 16:48:00,33349.95,Mobile,Tokyo,Restaurants,0,0,1,278.61,1,Amex,177,2000.29,Biometric,0.4553,0,0
TXN_6065,USER_7559,20.66,POS,2023-12-13 23:17:00,62924.96,Mobile,London,Restaurants,1,0,13,268.33,1,Amex,42,2964.52,OTP,0.2677,0,0
TXN_37616,USER_1242,158.91,Online,2023-06-28 13:29:00,75248.3,Laptop,Tokyo,Restaurants,0,0,13,198.35,0,Visa,75,3557.89,OTP,0.4881,1,0
TXN_37028,USER_2629,80.49,Online,2023-07-24 19:50:00,78358.61,Tablet,London,Electronics,0,0,14,395.62,2,Mastercard,175,219.15,Password,0.3737,0,0
TXN_43197,USER_3603,70.05,Bank Transfer,2023-01-20 12:16:00,68749.07,Laptop,London,Travel,0,0,10,78.6,3,Mastercard,7,4095.27,Password,0.8227,0,0
TXN_29228,USER_3295,40.29,Bank Transfer,2023-11-24 13:37:00,62652.3,Mobile,Mumbai,Electronics,0,0,5,400.29,3,Mastercard,133,58.69,OTP,0.4576,1,0
TXN_29835,USER_5396,14.93,ATM Withdrawal,2023-07-06 22:15:00,74441.35,Laptop,Mumbai,Restaurants,0,1,9,209.73,4,Mastercard,180,90.7,OTP,0.2962,0,1
TXN_22685,USER_9594,209.32,Bank Transfer,2023-03-22 14:05:00,94032.44,Mobile,Mumbai,Groceries,0,0,7,213.07,3,Amex,202,1370.19,OTP,0.2779,0,0
TXN_22341,USER_6420,194.19,POS,2023-11-17 17:25:00,53509.59,Laptop,Sydney,Travel,0,0,13,329.81,4,Visa,136,2911.93,Password,0.3752,1,1
TXN_45713,USER_9598,22.86,ATM Withdrawal,2023-07-24 14:12:00,78947.41,Laptop,London,Electronics,0,0,9,142.51,0,Discover,7,3643.08,PIN,0.5081,1,0
TXN_34759,USER_2370,197.93,Bank Transfer,2023-05-14 18:50:00,77101.21,Laptop,London,Groceries,0,1,3,475.15,0,Amex,210,1926.9,Password,0.7042,0,0
TXN_5215,USER_9243,75.55,Bank Transfer,2023-06-27 16:16:00,15309.44,Laptop,New York,Electronics,0,0,11,342.31,4,Amex,13,2807.48,Password,0.3789,1,1
TXN_48812,USER_7801,19.43,ATM Withdrawal,2023-07-06 23:24:00,31312.6,Mobile,Mumbai,Groceries,1,0,2,412.54,0,Visa,121,1534.89,Biometric,0.6892,0,0
TXN_44917,USER_4395,30.27,POS,2023-03-06 15:54:00,68763.0,Mobile,London,Groceries,0,0,14,171.97,1,Discover,112,534.2,PIN,0.5362,0,0
TXN_39364,USER_9583,40.92,Bank Transfer,2023-10-06 16:35:00,3824.13,Laptop,Mumbai,Groceries,0,0,8,486.58,1,Visa,99,4140.51,PIN,0.0019,1,0
TXN_47378,USER_5640,84.88,Bank Transfer,2023-02-09 16:24:00,57086.46,Tablet,Tokyo,Restaurants,0,0,9,126.51,2,Discover,19,1434.75,Biometric,0.2545,0,0
TXN_2899,USER_6842,17.77,Bank Transfer,2023-10-09 13:33:00,79102.0,Tablet,London,Restaurants,0,0,5,354.28,2,Discover,88,3834.02,OTP,0.5822,1,0
TXN_13307,USER_8797,117.93,POS,2023-03-25 08:19:00,28960.32,Tablet,New York,Restaurants,1,0,3,474.53,2,Visa,3,3571.75,PIN,0.5766,1,0
TXN_18861,USER_9763,32.55,Bank Transfer,2023-12-10 01:36:00,98799.79,Mobile,Tokyo,Groceries,0,0,12,436.79,4,Mastercard,238,3254.67,PIN,0.9834,0,1
TXN_14160,USER_5398,63.36,Online,2023-11-04 16:16:00,33441.73,Tablet,Tokyo,Restaurants,0,0,5,69.27,0,Visa,229,2132.49,OTP,0.8859,0,1
TXN_15153,USER_7678,99.2,Bank Transfer,2023-08-31 09:53:00,50507.47,Mobile,Mumbai,Travel,0,0,9,187.23,3,Amex,34,3660.29,PIN,0.3233,0,0
TXN_2561,USER_4808,15.23,ATM Withdrawal,2023-11-21 01:00:00,47564.98,Tablet,Tokyo,Electronics,0,0,13,287.67,2,Discover,88,3553.77,Biometric,0.4726,0,0
TXN_7308,USER_4985,6.37,ATM Withdrawal,2023-12-01 17:39:00,66523.58,Mobile,Tokyo,Clothing,0,0,6,168.67,4,Amex,8,3886.43,Password,0.8172,1,1
TXN_19223,USER_7031,372.5,POS,2023-04-08 03:17:00,12420.11,Tablet,Tokyo,Clothing,0,0,10,445.77,2,Discover,68,1451.15,Biometric,0.2582,0,0
TXN_39543,USER_4608,16.71,POS,2023-06-03 06:32:00,18209.5,Mobile,Tokyo,Restaurants,0,0,6,14.7,0,Discover,206,2323.74,OTP,0.6259,1,0
TXN_33680,USER_6163,89.91,Bank Transfer,2023-12-17 04:33:00,15484.25,Tablet,New York,Travel,0,0,3,37.27,4,Mastercard,71,1370.91,Password,0.1375,0,1
TXN_39097,USER_5993,1.77,ATM Withdrawal,2023-05-04 05:53:00,87693.97,Laptop,Tokyo,Electronics,0,0,10,334.38,1,Visa,164,4321.32,Password,0.6535,1,0
TXN_44840,USER_9456,110.27,Bank Transfer,2023-10-06 06:13:00,46978.85,Laptop,Sydney,Restaurants,0,0,8,294.98,1,Visa,182,3326.93,Password,0.0162,1,0
TXN_44614,USER_8646,95.49,Bank Transfer,2023-02-16 10:09:00,57531.48,Laptop,New York,Clothing,0,0,8,318.98,4,Visa,46,3740.57,OTP,0.9461,0,1
TXN_27191,USER_5430,28.64,POS,2023-01-24 20:47:00,33516.28,Laptop,London,Electronics,0,0,1,20.95,1,Discover,235,1020.32,OTP,0.9258,0,1
TXN_17476,USER_4866,86.79,Online,2023-06-30 07:17:00,20842.74,Laptop,Mumbai,Electronics,0,0,5,197.47,0,Amex,104,1232.77,Biometric,0.8903,0,1
TXN_14803,USER_1765,35.96,POS,2023-07-04 05:44:00,65390.42,Tablet,Tokyo,Electronics,0,0,8,192.37,2,Mastercard,68,107.01,OTP,0.3486,0,0
TXN_26837,USER_2624,63.24,Online,2023-04-21 21:58:00,86664.05,Laptop,Mumbai,Clothing,0,0,11,250.61,1,Amex,82,269.8,Biometric,0.2698,1,0
TXN_10262,USER_2440,197.07,ATM Withdrawal,2023-08-12 17:31:00,42884.34,Laptop,Sydney,Clothing,0,0,6,490.01,2,Discover,174,2924.02,PIN,0.6175,0,0
TXN_44190,USER_4536,2.36,Bank Transfer,2023-10-11 18:21:00,24354.27,Tablet,London,Groceries,0,1,2,98.78,1,Amex,181,4581.54,PIN,0.0967,0,0
TXN_43278,USER_7249,95.08,ATM Withdrawal,2023-03-10 16:33:00,74325.56,Mobile,London,Clothing,0,0,8,24.61,0,Amex,200,4338.13,PIN,0.1074,0,0
TXN_30948,USER_7561,155.98,ATM Withdrawal,2023-12-11 04:18:00,99427.71,Tablet,New York,Travel,0,0,7,247.13,3,Discover,193,2083.69,Biometric,0.1353,1,0
TXN_42989,USER_6211,126.04,POS,2023-01-18 21:20:00,3392.27,Laptop,Tokyo,Travel,0,0,5,241.31,0,Discover,93,1648.77,Biometric,0.8271,0,0
TXN_19709,USER_8760,125.71,ATM Withdrawal,2023-03-12 20:28:00,31849.78,Laptop,New York,Clothing,0,1,6,42.56,2,Amex,120,3326.66,PIN,0.7417,0,0
TXN_28468,USER_3628,254.59,ATM Withdrawal,2023-12-25 04:31:00,82095.29,Mobile,Tokyo,Electronics,0,0,14,300.77,0,Amex,214,4740.38,PIN,0.6297,0,0
TXN_543,USER_6029,15.3,Online,2023-08-25 12:00:00,96892.56,Mobile,London,Groceries,0,0,7,300.42,1,Amex,28,2306.83,Biometric,0.5049,1,0
TXN_23822,USER_1143,40.31,POS,2023-01-10 17:26:00,22579.45,Laptop,New York,Travel,0,0,8,482.54,3,Mastercard,98,1667.54,OTP,0.7287,0,0
TXN_28066,USER_9925,104.76,Online,2023-11-30 06:18:00,80127.89,Mobile,New York,Groceries,0,0,8,398.71,0,Visa,173,1570.79,Biometric,0.7123,0,0
TXN_34415,USER_9828,129.8,Bank Transfer,2023-07-07 17:44:00,17092.53,Mobile,Mumbai,Groceries,0,0,5,21.58,2,Amex,118,430.81,OTP,0.3598,1,0
TXN_39627,USER_8770,42.22,POS,2023-07-01 00:44:00,70497.44,Mobile,Tokyo,Groceries,0,0,6,30.84,3,Amex,97,2602.68,Biometric,0.655,0,0
TXN_1163,USER_6319,2.5,ATM Withdrawal,2023-04-02 03:36:00,11484.66,Mobile,Mumbai,Clothing,0,0,10,70.97,1,Mastercard,121,1776.59,OTP,0.5433,0,0
TXN_29746,USER_9446,181.75,ATM Withdrawal,2023-05-09 06:25:00,28974.99,Mobile,New York,Restaurants,0,1,4,185.24,3,Amex,159,2435.51,Biometric,0.2429,1,0
TXN_2210,USER_6347,222.11,ATM Withdrawal,2023-03-28 22:25:00,84259.11,Laptop,Tokyo,Restaurants,0,0,7,363.78,4,Mastercard,37,4999.7,Biometric,0.6142,1,1
TXN_23001,USER_2055,3.86,ATM Withdrawal,2023-08-21 23:25:00,84827.69,Mobile,New York,Electronics,0,0,13,327.31,4,Visa,149,4464.38,Biometric,0.0896,0,1
TXN_32300,USER_2748,37.09,ATM Withdrawal,2023-11-21 17:39:00,48305.92,Laptop,London,Travel,0,0,13,313.65,0,Amex,114,135.48,Biometric,0.842,0,0
TXN_46320,USER_4766,72.91,ATM Withdrawal,2023-07-11 07:58:00,28255.01,Mobile,Sydney,Electronics,0,0,3,24.72,1,Amex,34,605.34,Biometric,0.0614,0,0
TXN_28827,USER_8961,148.0,Online,2023-01-06 09:56:00,64047.02,Tablet,London,Groceries,0,0,7,290.91,3,Amex,65,2360.76,OTP,0.8448,0,0
TXN_44404,USER_4567,10.72,Online,2023-10-11 12:35:00,63567.18,Laptop,Sydney,Groceries,0,0,13,483.78,1,Mastercard,229,526.89,OTP,0.3383,0,0
TXN_18198,USER_1606,110.93,ATM Withdrawal,2023-05-29 10:04:00,70803.27,Tablet,Mumbai,Groceries,0,0,5,429.83,1,Discover,49,543.67,Biometric,0.2009,0,0
TXN_1901,USER_6078,109.67,POS,2023-12-30 13:22:00,86377.67,Tablet,Tokyo,Electronics,0,0,3,181.72,3,Mastercard,175,1012.37,PIN,0.0949,1,0
TXN_37460,USER_5995,28.38,Bank Transfer,2023-10-04 12:10:00,30518.13,Tablet,Tokyo,Restaurants,0,0,12,215.32,3,Discover,100,2937.93,PIN,0.3441,1,0
TXN_17692,USER_6856,12.51,Online,2023-09-23 17:49:00,6146.03,Mobile,Sydney,Restaurants,0,0,8,68.92,2,Visa,165,4759.17,PIN,0.7221,1,0
TXN_28200,USER_5562,70.21,Bank Transfer,2023-06-30 08:54:00,98403.88,Mobile,Tokyo,Electronics,0,0,4,492.06,4,Mastercard,144,1415.77,Biometric,0.1763,0,1
TXN_24782,USER_8933,39.32,Online,2023-11-14 17:39:00,22138.96,Laptop,New York,Electronics,0,0,7,447.79,4,Amex,117,283.59,OTP,0.6853,1,1
TXN_28968,USER_9748,94.51,Bank Transfer,2023-09-26 10:38:00,12841.78,Tablet,Mumbai,Restaurants,0,0,2,226.72,2,Visa,68,3452.91,Biometric,0.9537,0,1
TXN_38888,USER_2232,40.8,ATM Withdrawal,2023-12-15 14:48:00,17089.38,Mobile,New York,Restaurants,0,1,12,413.87,1,Mastercard,213,775.69,PIN,0.6005,0,0
TXN_35968,USER_2594,13.99,Online,2023-01-03 20:42:00,96493.23,Mobile,Mumbai,Travel,0,0,12,37.34,1,Mastercard,29,2036.71,Password,0.8151,0,0
TXN_30875,USER_4683,107.5,Bank Transfer,2023-09-15 02:42:00,24100.08,Laptop,Mumbai,Clothing,1,0,4,249.28,2,Amex,57,2573.11,PIN,0.8318,1,0
TXN_38948,USER_1702,149.36,POS,2023-02-28 11:48:00,47453.24,Mobile,London,Clothing,1,1,7,447.24,0,Visa,220,3785.71,PIN,0.1103,0,0
TXN_15359,USER_3052,260.35,POS,2023-09-24 11:53:00,38089.36,Laptop,Mumbai,Restaurants,0,0,6,71.66,2,Amex,60,3861.62,PIN,0.8631,0,1
TXN_42751,USER_4511,20.26,ATM Withdrawal,2023-05-03 03:50:00,26945.79,Mobile,Tokyo,Restaurants,0,0,6,220.38,0,Mastercard,179,970.19,PIN,0.4292,0,0
TXN_44469,USER_8210,69.98,Online,2023-12-07 23:32:00,52761.17,Laptop,Sydney,Restaurants,0,0,7,58.3,2,Mastercard,161,412.82,Password,0.9677,0,1
TXN_19714,USER_4452,21.78,POS,2023-12-02 22:47:00,87725.06,Mobile,Tokyo,Travel,0,0,9,130.72,2,Visa,164,699.63,PIN,0.9173,0,1
TXN_11607,USER_6700,178.76,POS,2023-10-12 23:36:00,26431.91,Tablet,Tokyo,Travel,0,0,11,37.65,3,Visa,81,2045.17,Password,0.491,0,0
TXN_36167,USER_4733,32.26,Online,2023-05-17 19:40:00,67332.0,Tablet,Tokyo,Travel,0,0,5,319.83,4,Mastercard,160,4702.63,Password,0.9949,0,1
TXN_35571,USER_8694,8.19,ATM Withdrawal,2023-07-21 15:31:00,44799.52,Mobile,New York,Clothing,0,0,12,135.77,1,Mastercard,225,1183.64,OTP,0.3032,0,0
TXN_30441,USER_7701,48.42,Online,2023-08-19 23:03:00,73784.13,Tablet,Sydney,Restaurants,0,0,13,232.72,4,Visa,55,3325.58,Password,0.3261,1,1
TXN_39646,USER_1226,9.05,ATM Withdrawal,2023-02-17 12:02:00,50069.96,Tablet,Tokyo,Travel,0,0,5,15.39,1,Discover,131,800.29,Password,0.8563,0,1
TXN_45246,USER_9314,155.99,POS,2023-03-27 08:22:00,99517.23,Tablet,New York,Clothing,0,0,1,438.97,3,Mastercard,203,1547.83,OTP,0.6894,0,0
TXN_10434,USER_6415,144.75,ATM Withdrawal,2023-09-28 06:01:00,92843.56,Tablet,New York,Restaurants,0,0,12,392.99,2,Discover,42,2712.15,OTP,0.8899,0,1
TXN_45591,USER_5469,40.62,Bank Transfer,2023-07-06 21:45:00,72288.16,Tablet,London,Electronics,0,0,11,210.61,3,Amex,123,3305.38,Biometric,0.7193,0,0
TXN_33540,USER_7935,69.45,POS,2023-07-17 22:13:00,95946.81,Tablet,London,Groceries,0,0,9,329.63,3,Mastercard,124,3956.25,PIN,0.0339,0,0
TXN_4162,USER_7100,3.59,POS,2023-05-02 17:18:00,46565.18,Mobile,Mumbai,Travel,0,0,2,228.29,1,Discover,38,3636.71,OTP,0.8317,0,0
TXN_24261,USER_8661,3.21,POS,2023-08-01 21:45:00,92012.03,Tablet,Mumbai,Groceries,0,0,2,92.01,3,Visa,83,3081.44,PIN,0.9373,0,1
TXN_27618,USER_5392,18.91,POS,2023-11-10 19:08:00,25356.28,Mobile,Mumbai,Electronics,0,0,3,163.76,0,Mastercard,175,455.82,PIN,0.5386,1,0
TXN_17466,USER_3934,163.16,POS,2023-03-29 18:55:00,98599.34,Mobile,New York,Travel,0,1,14,284.64,4,Amex,140,695.65,PIN,0.0574,0,1
TXN_2441,USER_7816,26.5,Bank Transfer,2023-02-18 02:56:00,11491.7,Mobile,Sydney,Clothing,0,0,11,182.43,3,Mastercard,20,4379.94,Password,0.3382,0,0
TXN_6211,USER_4320,34.18,ATM Withdrawal,2023-05-02 16:29:00,5350.63,Laptop,Tokyo,Groceries,0,0,4,67.31,1,Discover,236,634.93,OTP,0.1847,0,0
TXN_16368,USER_2158,3.09,Bank Transfer,2023-12-12 23:39:00,27559.18,Laptop,London,Clothing,0,0,3,457.09,2,Visa,30,2287.9,Biometric,0.2383,0,0
TXN_6896,USER_4551,17.68,ATM Withdrawal,2023-07-02 01:41:00,9820.15,Laptop,London,Electronics,0,0,12,348.09,0,Discover,142,383.62,OTP,0.8876,0,1
TXN_27590,USER_5848,327.94,POS,2023-03-04 02:49:00,90383.71,Laptop,Tokyo,Electronics,0,0,5,131.22,1,Amex,55,4387.43,OTP,0.2402,1,0
TXN_27721,USER_3307,250.33,Online,2023-12-17 07:17:00,51889.31,Tablet,Sydney,Clothing,0,0,9,105.05,3,Mastercard,101,3804.81,OTP,0.6938,0,0
TXN_6400,USER_1767,182.68,Bank Transfer,2023-09-07 13:29:00,88895.21,Mobile,New York,Electronics,0,0,10,84.1,1,Amex,222,2832.35,Biometric,0.8663,1,1
TXN_46282,USER_4110,56.76,Online,2023-09-23 03:06:00,98172.43,Mobile,Tokyo,Clothing,0,0,7,238.91,3,Mastercard,38,3442.41,Biometric,0.4902,0,0
TXN_30127,USER_2108,13.76,Online,2023-10-06 00:20:00,91267.75,Tablet,Sydney,Travel,0,0,13,143.94,2,Visa,61,1891.67,Password,0.1792,0,0
TXN_19027,USER_2445,33.11,POS,2023-07-29 11:09:00,19270.29,Mobile,Mumbai,Travel,0,0,13,400.93,3,Visa,123,906.01,Password,0.2788,0,0
TXN_33821,USER_8727,45.01,Online,2023-11-21 15:00:00,2080.76,Laptop,London,Groceries,0,0,3,334.4,3,Mastercard,93,4970.04,Biometric,0.9464,0,1
TXN_32756,USER_2297,108.46,POS,2023-11-09 11:58:00,86544.37,Laptop,London,Groceries,0,0,1,125.13,1,Amex,195,1777.37,Biometric,0.0136,0,0
TXN_47477,USER_4624,260.61,Bank Transfer,2023-03-24 03:19:00,16337.71,Laptop,Sydney,Electronics,0,0,12,55.12,1,Visa,152,2171.09,Password,0.5795,0,0
TXN_31632,USER_7189,115.74,ATM Withdrawal,2023-05-03 23:17:00,93184.34,Tablet,Sydney,Groceries,0,0,3,335.13,3,Amex,234,3868.99,Password,0.6219,0,0
TXN_18558,USER_7748,121.05,Online,2023-08-09 10:24:00,34399.58,Mobile,Tokyo,Electronics,0,1,8,124.63,3,Discover,119,474.4,Biometric,0.2196,0,0
TXN_16625,USER_6888,36.7,Online,2023-04-19 16:00:00,24815.51,Mobile,Tokyo,Clothing,0,0,6,117.68,3,Visa,11,1463.51,Biometric,0.0905,0,0
TXN_17531,USER_4238,6.6,Online,2023-11-20 14:22:00,17620.76,Laptop,London,Restaurants,0,0,9,235.22,4,Amex,65,4701.42,OTP,0.0778,0,1
TXN_37647,USER_3228,111.43,Bank Transfer,2023-12-30 12:24:00,26077.16,Mobile,London,Groceries,0,0,7,64.43,4,Discover,194,211.83,PIN,0.7806,1,1
TXN_33395,USER_4814,89.67,ATM Withdrawal,2023-03-02 18:51:00,98313.74,Laptop,Mumbai,Clothing,1,0,10,55.55,2,Amex,183,2885.0,Biometric,0.9662,0,1
TXN_17827,USER_2378,158.03,Bank Transfer,2023-08-10 00:45:00,68494.46,Tablet,New York,Electronics,0,0,6,482.26,3,Visa,46,2678.44,OTP,0.0351,0,0
TXN_14427,USER_9022,5.17,ATM Withdrawal,2023-03-14 05:40:00,64935.35,Tablet,Mumbai,Electronics,0,0,12,425.72,3,Visa,150,3586.68,OTP,0.4352,0,0
TXN_1005,USER_1054,251.55,Online,2023-01-25 06:24:00,9910.26,Mobile,New York,Restaurants,0,0,8,87.4,1,Mastercard,71,3208.09,OTP,0.8309,0,0
TXN_5488,USER_4089,135.73,POS,2023-12-12 08:26:00,88946.21,Laptop,Sydney,Groceries,0,0,4,394.07,1,Visa,82,798.48,OTP,0.2678,1,0
TXN_45615,USER_9195,126.58,POS,2023-10-27 03:17:00,26723.72,Mobile,New York,Restaurants,1,0,6,55.46,2,Visa,235,3802.73,OTP,0.608,1,0
TXN_17406,USER_9547,95.44,Bank Transfer,2023-09-03 22:35:00,76795.6,Tablet,Mumbai,Electronics,0,0,14,233.85,4,Amex,154,2698.9,Biometric,0.3618,0,1
TXN_454,USER_4440,29.13,Online,2023-04-07 06:59:00,61230.64,Mobile,Mumbai,Travel,0,0,8,76.28,2,Discover,215,3558.38,OTP,0.5881,0,0
TXN_4244,USER_7726,60.34,ATM Withdrawal,2023-05-22 14:17:00,86169.09,Laptop,Tokyo,Travel,0,0,1,370.77,1,Mastercard,9,2544.94,PIN,0.039,0,0
TXN_39505,USER_9807,800.97,ATM Withdrawal,2023-06-21 09:38:00,21747.11,Mobile,Sydney,Clothing,0,0,5,280.47,3,Mastercard,158,2095.28,Password,0.6247,0,0
